"ring_diagonalLength [mm]","w [mm]","Freq [GHz]","re(S(FloquetPort1:1,FloquetPort1:1)) []","im(S(FloquetPort1:1,FloquetPort1:1)) []"
0.9,0.1,29.93,-0.806613767950295,0.590347223536216
0.9,0.1,29.94,-0.806447283515744,0.5905741924607
0.9,0.1,29.95,-0.806280682420541,0.590801185852478
0.9,0.1,29.96,-0.806113964576237,0.591028203699234
0.9,0.1,29.97,-0.805947129894285,0.591255245988558
0.9,0.1,29.98,-0.805780178286043,0.591482312707944
0.9,0.1,29.99,-0.805613109662769,0.591709403844794
0.9,0.1,30,-0.805445923935623,0.591936519386407
1,0.1,26,-0.861071274686064,0.507764823343096
1,0.1,26.01,-0.860939378220415,0.507987993073453
1,0.1,26.02,-0.860807384817351,0.508211194638767
1,0.1,26.03,-0.860675294401014,0.50843442804409
1,0.1,26.04,-0.860543106895488,0.508657693294478
1,0.1,26.05,-0.860410822224797,0.50888099039499
1,0.1,26.06,-0.860278440312907,0.509104319350687
1,0.1,26.07,-0.860145961083721,0.509327680166632
1,0.1,26.08,-0.860013384461085,0.509551072847895
1,0.1,26.09,-0.859880710368784,0.509774497399545
1,0.1,26.1,-0.859747938730541,0.509997953826656
1,0.1,26.11,-0.859615069470021,0.510221442134303
1,0.1,26.12,-0.859482102510824,0.510444962327566
1,0.1,26.13,-0.859349037776495,0.510668514411526
1,0.1,26.14,-0.859215875190514,0.510892098391265
1,0.1,26.15,-0.859082614676299,0.511115714271871
1,0.1,26.16,-0.85894925615721,0.511339362058432
1,0.1,26.17,-0.858815799556542,0.51156304175604
1,0.1,26.18,-0.858682244797528,0.511786753369788
1,0.1,26.19,-0.858548591803343,0.51201049690477
1,0.1,26.2,-0.858414840497094,0.512234272366087
1,0.1,26.21,-0.858280990801832,0.512458079758835
1,0.1,26.22,-0.85814704264054,0.512681919088118
1,0.1,26.23,-0.85801299593614,0.512905790359039
1,0.1,26.24,-0.857878850611493,0.513129693576702
1,0.1,26.25,-0.857744606589394,0.513353628746218
1,0.1,26.26,-0.857610263792577,0.513577595872692
1,0.1,26.27,-0.857475822143709,0.513801594961235
1,0.1,26.28,-0.857341281565398,0.514025626016962
1,0.1,26.29,-0.857206641980185,0.514249689044981
1,0.1,26.3,-0.857071903310547,0.514473784050412
1,0.1,26.31,-0.856937065478898,0.514697911038367
1,0.1,26.32,-0.856802128407586,0.514922070013966
1,0.1,26.33,-0.856667092018895,0.515146260982326
1,0.1,26.34,-0.856531956235047,0.515370483948565
1,0.1,26.35,-0.856396720978193,0.515594738917806
1,0.1,26.36,-0.856261386170424,0.515819025895168
1,0.1,26.37,-0.856125951733763,0.516043344885773
1,0.1,26.38,-0.855990417590169,0.516267695894743
1,0.1,26.39,-0.855854783661533,0.516492078927202
1,0.1,26.4,-0.855719049869682,0.516716493988272
1,0.1,26.41,-0.855583216136377,0.516940941083079
1,0.1,26.42,-0.85544728238331,0.517165420216744
1,0.1,26.43,-0.855311248532108,0.517389931394393
1,0.1,26.44,-0.855175114504334,0.517614474621152
1,0.1,26.45,-0.855038880221479,0.517839049902142
1,0.1,26.46,-0.854902545604971,0.518063657242489
1,0.1,26.47,-0.854766110576167,0.518288296647317
1,0.1,26.48,-0.854629575056362,0.518512968121749
1,0.1,26.49,-0.854492938966775,0.51873767167091
1,0.1,26.5,-0.854356202228565,0.518962407299921
1,0.1,26.51,-0.854219364762818,0.519187175013906
1,0.1,26.52,-0.854082426490554,0.519411974817984
1,0.1,26.53,-0.853945387332725,0.519636806717278
1,0.1,26.54,-0.853808247210211,0.519861670716908
1,0.1,26.55,-0.853671006043827,0.52008656682199
1,0.1,26.56,-0.853533663754316,0.520311495037645
1,0.1,26.57,-0.853396220262352,0.520536455368987
1,0.1,26.58,-0.853258675488542,0.520761447821132
1,0.1,26.59,-0.853121029353421,0.520986472399194
1,0.1,26.6,-0.852983281777454,0.521211529108285
1,0.1,26.61,-0.852845432681037,0.521436617953514
1,0.1,26.62,-0.852707481984494,0.521661738939992
1,0.1,26.63,-0.852569429608082,0.521886892072824
1,0.1,26.64,-0.852431275471984,0.522112077357114
1,0.1,26.65,-0.852293019496312,0.522337294797965
1,0.1,26.66,-0.852154661601109,0.522562544400479
1,0.1,26.67,-0.852016201706345,0.522787826169752
1,0.1,26.68,-0.851877639731922,0.52301314011088
1,0.1,26.69,-0.851738975597661,0.523238486228955
1,0.1,26.7,-0.851600209223324,0.523463864529069
1,0.1,26.71,-0.851461340528592,0.523689275016306
1,0.1,26.72,-0.851322369433075,0.523914717695753
1,0.1,26.73,-0.851183295856312,0.52414019257249
1,0.1,26.74,-0.851044119717769,0.524365699651596
1,0.1,26.75,-0.85090484093684,0.524591238938142
1,0.1,26.76,-0.850765459432843,0.524816810437202
1,0.1,26.77,-0.850625975125025,0.525042414153843
1,0.1,26.78,-0.850486387932557,0.525268050093129
1,0.1,26.79,-0.850346697774541,0.525493718260118
1,0.1,26.8,-0.85020690457,0.525719418659867
1,0.1,26.81,-0.850067008237884,0.525945151297427
1,0.1,26.82,-0.849927008697073,0.526170916177846
1,0.1,26.83,-0.849786905866365,0.526396713306165
1,0.1,26.84,-0.849646699664488,0.526622542687424
1,0.1,26.85,-0.849506390010096,0.526848404326657
1,0.1,26.86,-0.849365976821763,0.527074298228892
1,0.1,26.87,-0.849225460017991,0.527300224399154
1,0.1,26.88,-0.849084839517208,0.527526182842459
1,0.1,26.89,-0.848944115237761,0.527752173563824
1,0.1,26.9,-0.848803287097926,0.527978196568253
1,0.1,26.91,-0.848662355015899,0.528204251860751
1,0.1,26.92,-0.8485213189098,0.528430339446316
1,0.1,26.93,-0.848380178697677,0.528656459329937
1,0.1,26.94,-0.848238934297494,0.528882611516599
1,0.1,26.95,-0.848097585627142,0.529108796011284
1,0.1,26.96,-0.847956132604436,0.529335012818961
1,0.1,26.97,-0.847814575147109,0.529561261944597
1,0.1,26.98,-0.847672913172821,0.529787543393151
1,0.1,26.99,-0.84753114659915,0.53001385716958
1,0.1,27,-0.847389275343598,0.530240203278825
1,0.1,27.01,-0.847247299323588,0.530466581725827
1,0.1,27.02,-0.847105218456465,0.53069299251552
1,0.1,27.03,-0.846963032659495,0.530919435652825
1,0.1,27.04,-0.846820741849863,0.531145911142662
1,0.1,27.05,-0.84667834594468,0.531372418989936
1,0.1,27.06,-0.846535844860972,0.531598959199552
1,0.1,27.07,-0.846393238515686,0.531825531776403
1,0.1,27.08,-0.846250526825692,0.532052136725374
1,0.1,27.09,-0.846107709707778,0.532278774051341
1,0.1,27.1,-0.845964787078653,0.532505443759173
1,0.1,27.11,-0.845821758854944,0.53273214585373
1,0.1,27.12,-0.845678624953197,0.532958880339864
1,0.1,27.13,-0.845535385289877,0.533185647222416
1,0.1,27.14,-0.845392039781372,0.533412446506218
1,0.1,27.15,-0.845248588343983,0.533639278196094
1,0.1,27.16,-0.845105030893931,0.53386614229686
1,0.1,27.17,-0.844961367347357,0.534093038813317
1,0.1,27.18,-0.844817597620318,0.534319967750262
1,0.1,27.19,-0.844673721628789,0.534546929112478
1,0.1,27.2,-0.844529739288664,0.534773922904741
1,0.1,27.21,-0.844385650515752,0.535000949131813
1,0.1,27.22,-0.844241455225782,0.535228007798448
1,0.1,27.23,-0.844097153334396,0.535455098909388
1,0.1,27.24,-0.843952744757157,0.535682222469366
1,0.1,27.25,-0.843808229409541,0.5359093784831
1,0.1,27.26,-0.843663607206942,0.536136566955303
1,0.1,27.27,-0.843518878064668,0.536363787890669
1,0.1,27.28,-0.843374041897944,0.536591041293886
1,0.1,27.29,-0.843229098621915,0.536818327169628
1,0.1,27.3,-0.84308404815163,0.537045645522556
1,0.1,27.31,-0.842938890402064,0.537272996357322
1,0.1,27.32,-0.842793625288103,0.537500379678562
1,0.1,27.33,-0.842648252724548,0.5377277954909
1,0.1,27.34,-0.84250277262611,0.537955243798952
1,0.1,27.35,-0.842357184907425,0.538182724607311
1,0.1,27.36,-0.842211489483028,0.538410237920569
1,0.1,27.37,-0.842065686267383,0.538637783743294
1,0.1,27.38,-0.841919775174857,0.538865362080048
1,0.1,27.39,-0.841773756119735,0.539092972935373
1,0.1,27.4,-0.841627629016212,0.539320616313801
1,0.1,27.41,-0.841481393778399,0.53954829221985
1,0.1,27.42,-0.841335050320319,0.539776000658023
1,0.1,27.43,-0.841188598555905,0.540003741632805
1,0.1,27.44,-0.841042038399005,0.540231515148671
1,0.1,27.45,-0.840895369763379,0.540459321210079
1,0.1,27.46,-0.840748592562697,0.540687159821472
1,0.1,27.47,-0.84060170671054,0.540915030987275
1,0.1,27.48,-0.840454712120403,0.541142934711901
1,0.1,27.49,-0.84030760870569,0.541370870999747
1,0.1,27.5,-0.840160396379717,0.541598839855191
1,0.1,27.51,-0.840013075055708,0.541826841282596
1,0.1,27.52,-0.839865644646802,0.54205487528631
1,0.1,27.53,-0.839718105066044,0.542282941870663
1,0.1,27.54,-0.839570456226393,0.542511041039969
1,0.1,27.55,-0.839422698040712,0.542739172798522
1,0.1,27.56,-0.839274830421779,0.542967337150601
1,0.1,27.57,-0.839126853282279,0.543195534100467
1,0.1,27.58,-0.838978766534807,0.543423763652364
1,0.1,27.59,-0.838830570091861,0.543652025810517
1,0.1,27.6,-0.838682263865859,0.54388032057913
1,0.1,27.61,-0.838533847769117,0.544108647962395
1,0.1,27.62,-0.838385321713865,0.54433700796448
1,0.1,27.63,-0.838236685612238,0.544565400589536
1,0.1,27.64,-0.838087939376279,0.544793825841692
1,0.1,27.65,-0.837939082917941,0.545022283725064
1,0.1,27.66,-0.83779011614908,0.545250774243739
1,0.1,27.67,-0.837641038981464,0.545479297401792
1,0.1,27.68,-0.837491851326763,0.545707853203276
1,0.1,27.69,-0.837342553096556,0.545936441652221
1,0.1,27.7,-0.837193144202329,0.546165062752638
1,0.1,27.71,-0.837043624555474,0.546393716508518
1,0.1,27.72,-0.836893994067284,0.54662240292383
1,0.1,27.73,-0.836744252648965,0.546851122002522
1,0.1,27.74,-0.836594400211624,0.547079873748518
1,0.1,27.75,-0.836444436666275,0.547308658165722
1,0.1,27.76,-0.836294361923834,0.547537475258019
1,0.1,27.77,-0.836144175895126,0.547766325029269
1,0.1,27.78,-0.835993878490878,0.547995207483307
1,0.1,27.79,-0.835843469621719,0.548224122623946
1,0.1,27.8,-0.835692949198188,0.54845307045498
1,0.1,27.81,-0.835542317130724,0.548682050980177
1,0.1,27.82,-0.835391573329669,0.548911064203279
1,0.1,27.83,-0.835240717705269,0.549140110128007
1,0.1,27.84,-0.835089750167673,0.549369188758058
1,0.1,27.85,-0.834938670626936,0.549598300097103
1,0.1,27.86,-0.834787478993011,0.54982744414879
1,0.1,27.87,-0.834636175175756,0.55005662091674
1,0.1,27.88,-0.83448475908493,0.550285830404551
1,0.1,27.89,-0.834333230630197,0.550515072615795
1,0.1,27.9,-0.834181589721117,0.550744347554016
1,0.1,27.91,-0.834029836267157,0.550973655222737
1,0.1,27.92,-0.833877970177682,0.551202995625446
1,0.1,27.93,-0.83372599136196,0.551432368765619
1,0.1,27.94,-0.833573899729159,0.551661774646687
1,0.1,27.95,-0.833421695188348,0.55189121327207
1,0.1,27.96,-0.833269377648495,0.552120684645151
1,0.1,27.97,-0.833116947018471,0.552350188769287
1,0.1,27.98,-0.832964403207042,0.552579725647814
1,0.1,27.99,-0.832811746122879,0.552809295284028
1,0.1,28,-0.832658975674549,0.553038897681205
1,0.1,28.01,-0.83250609177052,0.55326853284259
1,0.1,28.02,-0.832353094319159,0.5534982007714
1,0.1,28.03,-0.832199983228729,0.553727901470822
1,0.1,28.04,-0.832046758407396,0.55395763494401
1,0.1,28.05,-0.831893419763221,0.554187401194094
1,0.1,28.06,-0.831739967204162,0.554417200224171
1,0.1,28.07,-0.83158640063808,0.554647032037306
1,0.1,28.08,-0.831432719972728,0.554876896636535
1,0.1,28.09,-0.831278925115759,0.555106794024865
1,0.1,28.1,-0.831125015974723,0.555336724205267
1,0.1,28.11,-0.830970992457068,0.555566687180685
1,0.1,28.12,-0.830816854470137,0.555796682954026
1,0.1,28.13,-0.830662601921169,0.556026711528171
1,0.1,28.14,-0.830508234717301,0.556256772905961
1,0.1,28.15,-0.830353752765563,0.556486867090213
1,0.1,28.16,-0.830199155972886,0.556716994083703
1,0.1,28.17,-0.830044444246092,0.556947153889177
1,0.1,28.18,-0.829889617491899,0.557177346509347
1,0.1,28.19,-0.829734675616922,0.557407571946892
1,0.1,28.2,-0.829579618527668,0.557637830204454
1,0.1,28.21,-0.829424446130541,0.557868121284643
1,0.1,28.22,-0.82926915833184,0.55809844519003
1,0.1,28.23,-0.829113755037753,0.558328801923159
1,0.1,28.24,-0.828958236154369,0.558559191486529
1,0.1,28.25,-0.828802601587665,0.558789613882607
1,0.1,28.26,-0.828646851243517,0.559020069113822
1,0.1,28.27,-0.828490985027686,0.559250557182573
1,0.1,28.28,-0.828335002845835,0.559481078091213
1,0.1,28.29,-0.828178904603514,0.559711631842064
1,0.1,28.3,-0.828022690206168,0.55994221843741
1,0.1,28.31,-0.827866359559133,0.56017283787949
1,0.1,28.32,-0.827709912567637,0.560403490170517
1,0.1,28.33,-0.827553349136803,0.560634175312653
1,0.1,28.34,-0.827396669171639,0.560864893308032
1,0.1,28.35,-0.827239872577052,0.561095644158739
1,0.1,28.36,-0.827082959257835,0.56132642786683
1,0.1,28.37,-0.826925929118673,0.561557244434311
1,0.1,28.38,-0.826768782064144,0.561788093863153
1,0.1,28.39,-0.826611517998714,0.562018976155285
1,0.1,28.4,-0.826454136826739,0.562249891312598
1,0.1,28.41,-0.826296638452467,0.56248083933694
1,0.1,28.42,-0.826139022780034,0.562711820230114
1,0.1,28.43,-0.825981289713467,0.562942833993887
1,0.1,28.44,-0.825823439156681,0.56317388062998
1,0.1,28.45,-0.825665471013481,0.563404960140071
1,0.1,28.46,-0.82550738518756,0.5636360725258
1,0.1,28.47,-0.825349181582502,0.563867217788756
1,0.1,28.48,-0.825190860101774,0.564098395930491
1,0.1,28.49,-0.825032420648738,0.564329606952511
1,0.1,28.5,-0.824873863126641,0.564560850856275
1,0.1,28.51,-0.824715187438615,0.564792127643201
1,0.1,28.52,-0.824556393487685,0.565023437314659
1,0.1,28.53,-0.824397481176757,0.565254779871978
1,0.1,28.54,-0.824238450408629,0.565486155316437
1,0.1,28.55,-0.824079301085986,0.565717563649269
1,0.1,28.56,-0.823920033111394,0.565949004871661
1,0.1,28.57,-0.823760646387312,0.566180478984756
1,0.1,28.58,-0.82360114081608,0.566411985989648
1,0.1,28.59,-0.823441516299929,0.566643525887381
1,0.1,28.6,-0.823281772740969,0.566875098678953
1,0.1,28.61,-0.823121910041204,0.567106704365314
1,0.1,28.62,-0.822961928102514,0.567338342947366
1,0.1,28.63,-0.822801826826671,0.567570014425961
1,0.1,28.64,-0.82264160611533,0.567801718801899
1,0.1,28.65,-0.822481265870028,0.568033456075935
1,0.1,28.66,-0.822320805992189,0.56826522624877
1,0.1,28.67,-0.822160226383119,0.568497029321059
1,0.1,28.68,-0.821999526944012,0.568728865293397
1,0.1,28.69,-0.821838707575941,0.568960734166338
1,0.1,28.7,-0.821677768179866,0.569192635940377
1,0.1,28.71,-0.821516708656626,0.569424570615961
1,0.1,28.72,-0.821355528906947,0.569656538193483
1,0.1,28.73,-0.821194228831437,0.569888538673285
1,0.1,28.74,-0.821032808330585,0.570120572055651
1,0.1,28.75,-0.820871267304764,0.570352638340813
1,0.1,28.76,-0.820709605654225,0.570584737528953
1,0.1,28.77,-0.820547823279109,0.570816869620196
1,0.1,28.78,-0.820385920079431,0.571049034614607
1,0.1,28.79,-0.82022389595509,0.571281232512206
1,0.1,28.8,-0.820061750805868,0.571513463312949
1,0.1,28.81,-0.819899484531425,0.571745727016738
1,0.1,28.82,-0.819737097031304,0.57197802362342
1,0.1,28.83,-0.819574588204929,0.572210353132785
1,0.1,28.84,-0.819411957951599,0.572442715544563
1,0.1,28.85,-0.819249206170502,0.57267511085843
1,0.1,28.86,-0.819086332760699,0.572907539074
1,0.1,28.87,-0.818923337621132,0.573140000190833
1,0.1,28.88,-0.818760220650624,0.573372494208426
1,0.1,28.89,-0.818596981747876,0.573605021126219
1,0.1,28.9,-0.818433620811469,0.573837580943589
1,0.1,28.91,-0.818270137739862,0.574070173659859
1,0.1,28.92,-0.818106532431394,0.574302799274285
1,0.1,28.93,-0.817942804784277,0.574535457786067
1,0.1,28.94,-0.81777895469661,0.574768149194338
1,0.1,28.95,-0.817614982066364,0.575000873498174
1,0.1,28.96,-0.817450886791388,0.575233630696585
1,0.1,28.97,-0.817286668769409,0.575466420788523
1,0.1,28.98,-0.817122327898033,0.575699243772873
1,0.1,28.99,-0.816957864074741,0.575932099648454
1,0.1,29,-0.816793277196892,0.576164988414029
1,0.1,29.01,-0.81662856716172,0.576397910068289
1,0.1,29.02,-0.816463733866338,0.576630864609863
1,0.1,29.03,-0.816298777207735,0.576863852037314
1,0.1,29.04,-0.816133697082773,0.577096872349143
1,0.1,29.05,-0.81596849338819,0.577329925543778
1,0.1,29.06,-0.815803166020603,0.577563011619585
1,0.1,29.07,-0.815637714876503,0.577796130574861
1,0.1,29.08,-0.815472139852253,0.578029282407838
1,0.1,29.09,-0.815306440844098,0.578262467116674
1,0.1,29.1,-0.815140617748149,0.578495684699467
1,0.1,29.11,-0.814974670460398,0.578728935154239
1,0.1,29.12,-0.814808598876708,0.578962218478944
1,0.1,29.13,-0.814642402892817,0.579195534671472
1,0.1,29.14,-0.814476082404337,0.579428883729635
1,0.1,29.15,-0.814309637306754,0.579662265651178
1,0.1,29.16,-0.814143067495426,0.579895680433773
1,0.1,29.17,-0.813976372865588,0.580129128075022
1,0.1,29.18,-0.813809553312341,0.580362608572455
1,0.1,29.19,-0.813642608730667,0.58059612192353
1,0.1,29.2,-0.813475539015413,0.580829668125629
1,0.1,29.21,-0.813308344061306,0.58106324717606
1,0.1,29.22,-0.813141023762939,0.581296859072062
1,0.1,29.23,-0.812973578014779,0.581530503810797
1,0.1,29.24,-0.812806006711168,0.58176418138935
1,0.1,29.25,-0.812638309746313,0.581997891804732
1,0.1,29.26,-0.812470487014297,0.582231635053879
1,0.1,29.27,-0.812302538409074,0.582465411133652
1,0.1,29.28,-0.812134463824468,0.58269922004083
1,0.1,29.29,-0.811966263154174,0.582933061772117
1,0.1,29.3,-0.811797936291756,0.583166936324146
1,0.1,29.31,-0.811629483130654,0.583400843693459
1,0.1,29.32,-0.811460903564168,0.583634783876528
1,0.1,29.33,-0.811292197485479,0.583868756869744
1,0.1,29.34,-0.811123364787629,0.584102762669417
1,0.1,29.35,-0.810954405363536,0.584336801271778
1,0.1,29.36,-0.810785319105985,0.584570872672975
1,0.1,29.37,-0.810616105907628,0.584804976869079
1,0.1,29.38,-0.810446765660986,0.585039113856076
1,0.1,29.39,-0.810277298258455,0.585273283629868
1,0.1,29.4,-0.810107703592291,0.585507486186279
1,0.1,29.41,-0.809937981554625,0.585741721521047
1,0.1,29.42,-0.809768132037452,0.585975989629825
1,0.1,29.43,-0.809598154932637,0.586210290508185
1,0.1,29.44,-0.809428050131914,0.58644462415161
1,0.1,29.45,-0.80925781752688,0.586678990555504
1,0.1,29.46,-0.809087457009004,0.58691338971518
1,0.1,29.47,-0.808916968469621,0.587147821625862
1,0.1,29.48,-0.808746351799931,0.587382286282697
1,0.1,29.49,-0.808575606891003,0.587616783680734
1,0.1,29.5,-0.808404733633771,0.587851313814942
1,0.1,29.51,-0.808233731919038,0.588085876680198
1,0.1,29.52,-0.80806260163747,0.58832047227129
1,0.1,29.53,-0.807891342679601,0.588555100582917
1,0.1,29.54,-0.807719954935831,0.588789761609689
1,0.1,29.55,-0.807548438296426,0.589024455346126
1,0.1,29.56,-0.807376792651514,0.589259181786652
1,0.1,29.57,-0.807205017891092,0.589493940925606
1,0.1,29.58,-0.807033113905022,0.589728732757232
1,0.1,29.59,-0.806861080583028,0.58996355727568
1,0.1,29.6,-0.806688917814702,0.590198414475009
1,0.1,29.61,-0.806516625489499,0.590433304349185
1,0.1,29.62,-0.806344203496738,0.590668226892075
1,0.1,29.63,-0.806171651725602,0.590903182097458
1,0.1,29.64,-0.80599897006514,0.591138169959013
1,0.1,29.65,-0.805826158404263,0.591373190470323
1,0.1,29.66,-0.805653216631746,0.59160824362488
1,0.1,29.67,-0.805480144636228,0.59184332941607
1,0.1,29.68,-0.80530694230621,0.59207844783719
1,0.1,29.69,-0.805133609530058,0.592313598881434
1,0.1,29.7,-0.804960146195998,0.5925487825419
1,0.1,29.71,-0.804786552192122,0.592783998811583
1,0.1,29.72,-0.804612827406383,0.593019247683386
1,0.1,29.73,-0.804438971726596,0.593254529150102
1,0.1,29.74,-0.804264985040439,0.593489843204428
1,0.1,29.75,-0.804090867235451,0.593725189838962
1,0.1,29.76,-0.803916618199034,0.593960569046198
1,0.1,29.77,-0.80374223781845,0.594195980818522
1,0.1,29.78,-0.803567725980826,0.594431425148228
1,0.1,29.79,-0.803393082573147,0.594666902027496
1,0.1,29.8,-0.803218307482259,0.594902411448407
1,0.1,29.81,-0.80304340059487,0.595137953402937
1,0.1,29.82,-0.802868361797551,0.595373527882953
1,0.1,29.83,-0.802693190976731,0.595609134880221
1,0.1,29.84,-0.8025178880187,0.595844774386398
1,0.1,29.85,-0.802342452809608,0.596080446393033
1,0.1,29.86,-0.802166885235464,0.59631615089157
1,0.1,29.87,-0.801991185182141,0.59655188787334
1,0.1,29.88,-0.801815352535368,0.596787657329571
1,0.1,29.89,-0.801639387180735,0.597023459251378
1,0.1,29.9,-0.801463289003692,0.597259293629767
1,0.1,29.91,-0.801287057889548,0.59749516045563
1,0.1,29.92,-0.801110693723471,0.597731059719753
1,0.1,29.93,-0.800934196390485,0.597966991412808
1,0.1,29.94,-0.80075756577548,0.598202955525353
1,0.1,29.95,-0.800580801763198,0.598438952047837
1,0.1,29.96,-0.800403904238242,0.598674980970589
1,0.1,29.97,-0.800226873085073,0.598911042283829
1,0.1,29.98,-0.800049708188012,0.599147135977661
1,0.1,29.99,-0.799872409431235,0.599383262042074
1,0.1,30,-0.799694976698778,0.599619420466938
1.1,0.1,26,-0.85650864652572,0.515351936002284
1.1,0.1,26.01,-0.856368175846814,0.515586034306742
1.1,0.1,26.02,-0.856227584078057,0.515820161781242
1.1,0.1,26.03,-0.856086871210847,0.516054318558018
1.1,0.1,26.04,-0.855946037235996,0.51628850476908
1.1,0.1,26.05,-0.855805082143735,0.516522720546213
1.1,0.1,26.06,-0.855664005923708,0.516756966020971
1.1,0.1,26.07,-0.855522808564975,0.51699124132468
1.1,0.1,26.08,-0.855381490056011,0.517225546588431
1.1,0.1,26.09,-0.855240050384705,0.51745988194308
1.1,0.1,26.1,-0.855098489538359,0.517694247519244
1.1,0.1,26.11,-0.854956807503688,0.517928643447298
1.1,0.1,26.12,-0.854815004266822,0.518163069857375
1.1,0.1,26.13,-0.854673079813302,0.51839752687936
1.1,0.1,26.14,-0.854531034128084,0.518632014642889
1.1,0.1,26.15,-0.85438886719553,0.51886653327735
1.1,0.1,26.16,-0.854246578999423,0.519101082911872
1.1,0.1,26.17,-0.854104169522948,0.519335663675332
1.1,0.1,26.18,-0.853961638748705,0.519570275696347
1.1,0.1,26.19,-0.853818986658707,0.51980491910327
1.1,0.1,26.2,-0.853676213234373,0.520039594024193
1.1,0.1,26.21,-0.853533318456535,0.520274300586936
1.1,0.1,26.22,-0.853390302305433,0.520509038919057
1.1,0.1,26.23,-0.853247164760718,0.520743809147837
1.1,0.1,26.24,-0.853103905801448,0.520978611400282
1.1,0.1,26.25,-0.852960525406092,0.521213445803128
1.1,0.1,26.26,-0.852817023552529,0.521448312482818
1.1,0.1,26.27,-0.85267340021804,0.521683211565527
1.1,0.1,26.28,-0.852529655379319,0.521918143177137
1.1,0.1,26.29,-0.852385789012468,0.522153107443243
1.1,0.1,26.3,-0.852241801092995,0.522388104489153
1.1,0.1,26.31,-0.852097691595814,0.522623134439878
1.1,0.1,26.32,-0.851953460495249,0.52285819742014
1.1,0.1,26.33,-0.851809107765028,0.523093293554357
1.1,0.1,26.34,-0.851664633378289,0.523328422966649
1.1,0.1,26.35,-0.851520037307572,0.523563585780834
1.1,0.1,26.36,-0.851375319524826,0.523798782120422
1.1,0.1,26.37,-0.851230480001403,0.524034012108616
1.1,0.1,26.38,-0.851085518708066,0.524269275868308
1.1,0.1,26.39,-0.850940435614977,0.524504573522076
1.1,0.1,26.4,-0.850795230691708,0.524739905192183
1.1,0.1,26.41,-0.850649903907235,0.524975271000572
1.1,0.1,26.42,-0.850504455229937,0.525210671068865
1.1,0.1,26.43,-0.8503588846276,0.525446105518359
1.1,0.1,26.44,-0.850213192067413,0.525681574470026
1.1,0.1,26.45,-0.85006737751597,0.525917078044507
1.1,0.1,26.46,-0.849921440939269,0.526152616362113
1.1,0.1,26.47,-0.849775382302713,0.52638818954282
1.1,0.1,26.48,-0.849629201571108,0.526623797706264
1.1,0.1,26.49,-0.849482898708663,0.526859440971745
1.1,0.1,26.5,-0.849336473678994,0.527095119458218
1.1,0.1,26.51,-0.849189926445115,0.527330833284295
1.1,0.1,26.52,-0.849043256969448,0.527566582568236
1.1,0.1,26.53,-0.848896465213818,0.527802367427956
1.1,0.1,26.54,-0.848749551139451,0.528038187981014
1.1,0.1,26.55,-0.848602514706978,0.528274044344612
1.1,0.1,26.56,-0.848455355876431,0.528509936635597
1.1,0.1,26.57,-0.848308074607246,0.528745864970454
1.1,0.1,26.58,-0.848160670858265,0.5289818294653
1.1,0.1,26.59,-0.848013144587726,0.529217830235894
1.1,0.1,26.6,-0.847865495753275,0.529453867397616
1.1,0.1,26.61,-0.847717724311961,0.529689941065482
1.1,0.1,26.62,-0.84756983022023,0.529926051354132
1.1,0.1,26.63,-0.847421813433937,0.530162198377826
1.1,0.1,26.64,-0.847273673908336,0.530398382250447
1.1,0.1,26.65,-0.847125411598083,0.530634603085495
1.1,0.1,26.66,-0.84697702645724,0.530870860996086
1.1,0.1,26.67,-0.846828518439268,0.531107156094945
1.1,0.1,26.68,-0.846679887497032,0.531343488494411
1.1,0.1,26.69,-0.846531133582797,0.531579858306427
1.1,0.1,26.7,-0.846382256648236,0.53181626564254
1.1,0.1,26.71,-0.846233256644416,0.5320527106139
1.1,0.1,26.72,-0.846084133521816,0.532289193331255
1.1,0.1,26.73,-0.845934887230309,0.532525713904951
1.1,0.1,26.74,-0.845785517719176,0.532762272444926
1.1,0.1,26.75,-0.845636024937099,0.532998869060707
1.1,0.1,26.76,-0.845486408832161,0.533235503861412
1.1,0.1,26.77,-0.845336669351848,0.533472176955744
1.1,0.1,26.78,-0.845186806443051,0.533708888451988
1.1,0.1,26.79,-0.845036820052062,0.533945638458009
1.1,0.1,26.8,-0.844886710124576,0.534182427081249
1.1,0.1,26.81,-0.84473647660569,0.534419254428725
1.1,0.1,26.82,-0.844586119439906,0.534656120607027
1.1,0.1,26.83,-0.844435638571125,0.534893025722312
1.1,0.1,26.84,-0.844285033942657,0.535129969880306
1.1,0.1,26.85,-0.844134305497211,0.535366953186297
1.1,0.1,26.86,-0.843983453176901,0.535603975745135
1.1,0.1,26.87,-0.84383247692324,0.535841037661229
1.1,0.1,26.88,-0.843681376677155,0.536078139038539
1.1,0.1,26.89,-0.843530152378965,0.536315279980586
1.1,0.1,26.9,-0.8433788039684,0.536552460590433
1.1,0.1,26.91,-0.843227331384592,0.536789680970697
1.1,0.1,26.92,-0.843075734566076,0.537026941223537
1.1,0.1,26.93,-0.842924013450795,0.537264241450654
1.1,0.1,26.94,-0.84277216797609,0.537501581753288
1.1,0.1,26.95,-0.842620198078712,0.537738962232217
1.1,0.1,26.96,-0.842468103694817,0.537976382987752
1.1,0.1,26.97,-0.842315884759962,0.538213844119733
1.1,0.1,26.98,-0.842163541209113,0.538451345727533
